order_id,product_id,category,price,base_price,amount,status,user_id,region,priority,order_date,quantity,payment_method,new_name,final_price
ORD105055,P1402,Books,1174.64,2323.71,3724.99,Completed,U2048,North,Low,2024-09-24,18,Credit Card,item_77,2741.98
ORD105063,P1756,Electronics,513.36,231.81,4161.61,Completed,U3291,East,Medium,2025-05-11,7,Credit Card,item_5,273.54
ORD105068,P1096,Electronics,3925.28,3225.32,1724.08,Completed,U2317,East,High,2024-04-06,8,Credit Card,item_382,3805.88
ORD105073,P1204,Furniture,3762.8,3308.86,2041.9,Completed,U2666,West,High,2025-04-28,13,COD,item_266,3904.45
ORD105076,P1381,Clothing,4326.33,3963.15,3492.89,Completed,U2045,South,High,2024-06-02,10,Debit Card,item_476,4676.52
ORD105081,P1801,Toys,2243.94,2539.84,5597.85,Completed,U2514,Central,Medium,2025-04-19,7,COD,item_376,2997.01
ORD105097,P1232,Clothing,3511.08,1739.94,5091.29,Completed,U2625,East,Low,2025-06-15,15,UPI,item_380,2053.13
ORD105103,P1840,Toys,4342.66,3969.59,4972.47,Completed,U2943,West,Medium,2024-03-21,5,Credit Card,item_146,4684.12
ORD105104,P1766,Furniture,3540.27,3964.95,4233.59,Completed,U2407,North,High,2024-05-01,3,Net Banking,item_90,4678.64
ORD105119,P1032,Sports,3209.88,1667.75,5576.09,Completed,U2804,North,Medium,2025-06-04,16,UPI,item_499,1967.95
ORD105122,P1920,Furniture,1780.69,1720.06,7309.97,Completed,U2244,North,Low,2024-12-07,20,Credit Card,item_183,2029.67
ORD105124,P1463,Electronics,,3588.66,5156.15,Completed,U2945,South,Medium,2024-01-01,9,COD,item_206,4234.62
ORD105136,P1965,Clothing,2856.11,363.56,6919.21,Completed,U3050,Central,High,2024-11-27,11,Net Banking,item_316,429.0
ORD105151,P1144,Electronics,84.62,2884.64,6363.28,Completed,U2709,North,Medium,2024-05-23,16,COD,item_348,3403.88
ORD105155,P1257,Toys,175.36,3285.21,2218.62,Completed,U3007,East,High,2024-06-19,4,Credit Card,item_284,3876.55
ORD105160,P1709,Furniture,2409.2,1276.1,5992.57,Completed,U2080,Central,High,2024-07-11,13,COD,item_170,1505.8
ORD105162,P1692,Furniture,2236.46,3760.4,717.61,Completed,U2519,East,High,2025-05-31,5,COD,item_265,4437.27
ORD105173,P1222,Groceries,2941.0,3898.51,3832.23,Completed,U2671,West,Low,2024-04-29,18,Credit Card,item_272,4600.24
ORD105179,P1191,Groceries,763.51,3293.3,2180.17,Completed,U3485,North,High,2024-03-14,17,Credit Card,item_337,3886.09
ORD105192,P1070,Clothing,4946.28,1611.79,2608.97,Completed,U2132,North,Low,2024-10-07,18,Net Banking,item_450,1901.91
ORD105197,P1975,Toys,210.96,781.41,4914.07,Completed,U2387,South,Low,2024-09-21,3,Debit Card,item_426,922.06
ORD105210,P1618,Electronics,1483.04,3558.19,4143.65,Completed,U2964,West,Medium,2024-06-14,18,Debit Card,item_116,4198.66
ORD105212,P1505,Toys,1747.68,2530.7,284.21,Completed,U3387,Central,Low,2024-11-29,1,Debit Card,item_229,2986.23
ORD105219,P1839,Electronics,1039.67,811.82,7906.79,Completed,U2809,West,High,2025-01-26,17,COD,item_423,957.95
ORD105225,P1258,Books,702.47,3906.65,1733.07,Completed,U3498,Central,High,2025-01-15,18,Credit Card,item_145,4609.85
ORD105229,P1306,Toys,4548.1,2871.01,5757.45,Completed,U2491,South,Medium,2025-08-24,19,UPI,item_409,3387.79
ORD105236,P1602,Clothing,4635.2,1169.73,3418.4,Completed,U2202,Central,High,2024-08-31,19,Debit Card,item_350,1380.28
ORD105237,P1352,Sports,76.64,3439.52,7811.8,Completed,U2692,West,High,2025-09-04,5,Debit Card,item_267,4058.63
ORD105238,P1558,Groceries,2903.68,3035.52,3895.47,Completed,U3014,East,Medium,2025-06-23,7,Credit Card,item_16,3581.91
ORD105251,P1325,Toys,3731.45,21.34,897.72,Completed,U2546,North,High,2024-06-28,9,COD,item_364,25.18
ORD105253,P1189,Clothing,1738.09,358.22,5404.03,Completed,U2853,East,Medium,2024-02-01,16,COD,item_436,422.7
ORD105256,P1702,Books,4849.75,1236.52,2384.54,Completed,U2105,South,Medium,2024-11-18,14,Credit Card,item_455,1459.09
ORD105261,P1749,Sports,248.63,877.73,3603.46,Completed,U3215,South,Low,2024-11-01,3,Debit Card,item_41,1035.72
ORD105265,P1667,Furniture,3309.67,3603.13,6521.63,Completed,U2675,West,Medium,2024-11-14,18,COD,item_296,4251.69
ORD105284,P1380,Groceries,2116.63,2347.69,5835.47,Completed,U2355,West,Low,2025-09-26,16,Debit Card,item_297,2770.27
ORD105285,P1822,Electronics,4325.36,163.36,6354.81,Completed,U2937,Central,Medium,2025-05-27,20,Credit Card,item_13,192.76
ORD105296,P1704,Clothing,2307.33,813.18,2529.82,Completed,U2837,West,High,2025-09-06,7,COD,item_243,959.55
ORD105309,P1648,Furniture,196.8,3589.3,2664.99,Completed,U3428,West,High,2025-03-21,20,UPI,item_423,4235.37
ORD105312,P1748,Clothing,1279.42,1556.44,6083.75,Completed,U2417,South,Medium,2025-04-23,17,Credit Card,item_332,1836.6
ORD105315,P1655,Groceries,1146.19,2669.9,7130.48,Completed,U2277,East,Medium,2025-07-18,19,COD,item_87,3150.48
ORD105326,P1530,Electronics,,1344.79,4836.32,Completed,U2392,East,High,2024-10-27,15,COD,item_430,1586.85
ORD105330,P1880,Clothing,4443.46,2579.8,7765.73,Completed,U3249,East,Low,2024-11-03,7,UPI,item_141,3044.16
ORD105338,P1258,Toys,4159.54,2909.99,1716.19,Completed,U2696,East,Low,2025-05-26,7,COD,item_348,3433.79
ORD105340,P1832,Groceries,188.94,2347.78,2911.38,Completed,U2125,West,Low,2024-11-13,4,Debit Card,item_202,2770.38
ORD105343,P1531,Groceries,4819.26,1667.9,2167.24,Completed,U2902,Central,High,2024-03-01,13,Debit Card,item_487,1968.12
ORD105345,P1539,Sports,1931.22,940.66,4439.09,Completed,U2776,East,High,2024-11-25,7,Debit Card,item_344,1109.98
ORD105347,P1198,Furniture,1736.02,2332.11,7372.31,Completed,U2204,North,High,2024-06-17,8,Debit Card,item_102,2751.89
ORD105348,P1837,Books,1652.91,2694.1,793.87,Completed,U3233,West,Medium,2024-01-15,6,COD,item_354,3179.04
ORD105349,P1562,Clothing,4491.02,818.44,1446.2,Completed,U2478,North,High,2024-02-26,7,Credit Card,item_406,965.76
ORD105350,P1316,Clothing,2714.47,1395.69,6861.41,Completed,U2049,South,Low,2025-01-23,1,Net Banking,item_140,1646.91
ORD105351,P1195,Furniture,234.31,271.62,2699.67,Completed,U2148,West,High,2024-06-30,4,UPI,item_289,320.51
ORD105352,P1583,Sports,2459.39,2895.52,6151.27,Completed,U2275,East,Low,2025-08-30,16,UPI,item_123,3416.71
ORD105357,P1683,Groceries,1772.86,323.69,2547.41,Completed,U2356,North,High,2024-02-28,17,Credit Card,item_333,381.95
ORD105363,P1078,Clothing,4913.0,497.63,6091.23,Completed,U3320,North,High,2025-06-26,15,Debit Card,item_317,587.2
ORD105364,P1825,Electronics,681.38,3216.37,1605.99,Completed,U2061,North,Medium,2025-04-02,18,Net Banking,item_153,3795.32
ORD105365,P1811,Clothing,4369.87,1031.46,6220.5,Completed,U2425,South,High,2024-09-19,7,Credit Card,item_55,1217.12
ORD105369,P1328,Sports,1779.88,3357.31,4192.55,Completed,U3431,East,Low,2025-03-09,5,Net Banking,item_498,3961.63
ORD105376,P1352,Sports,467.92,3415.96,3861.44,Completed,U3104,South,High,2025-04-29,15,COD,item_168,4030.83
ORD105383,P1701,Furniture,2310.42,2472.08,5274.15,Completed,U2224,North,Low,2025-06-16,16,COD,item_431,2917.05
ORD105385,P1654,Furniture,2705.15,3455.42,1918.49,Completed,U3494,Central,Low,2024-08-01,18,COD,item_198,4077.4
ORD105391,P1573,Sports,2173.74,1856.71,3470.63,Completed,U2774,West,Medium,2024-06-27,13,Debit Card,item_303,2190.92
ORD105403,P1137,Clothing,1980.45,1698.56,2981.85,Completed,U2264,North,High,2024-08-02,9,Credit Card,item_82,2004.3
ORD105411,P1377,Electronics,1939.89,1422.12,3936.41,Completed,U2831,South,Medium,2025-06-11,16,COD,item_100,1678.1
ORD105415,P1139,Sports,2073.8,2117.07,4043.9,Completed,U3097,South,Low,2024-05-19,12,Debit Card,item_130,2498.14
ORD105436,P1951,Electronics,1851.66,3963.22,5826.16,Completed,U2060,North,High,2024-09-17,9,Credit Card,item_29,4676.6
ORD105441,P1822,Toys,,468.36,5138.41,Completed,U2596,West,Medium,2025-01-21,18,COD,item_487,552.66
ORD105442,P1389,Groceries,2971.01,869.79,7690.77,Completed,U2748,South,Low,2024-08-27,15,COD,item_471,1026.35
ORD105446,P1824,Electronics,4576.55,2013.51,1419.77,Completed,U3139,East,Low,2024-12-18,7,Credit Card,item_127,2375.94
ORD105450,P1866,Sports,1418.79,365.93,3817.99,Completed,U2264,North,Medium,2024-12-18,1,UPI,item_232,431.8
ORD105455,P1863,Electronics,1562.79,3355.68,3784.45,Completed,U2794,East,High,2025-03-22,11,Credit Card,item_461,3959.7
ORD105458,P1601,Electronics,453.82,3240.8,2245.83,Completed,U2229,East,High,2024-06-29,5,Credit Card,item_461,3824.14
ORD105467,P1931,Sports,1846.15,523.66,2057.4,Completed,U2418,East,High,2024-06-20,11,Net Banking,item_152,617.92
ORD105469,P1897,Books,2328.21,2494.87,6054.45,Completed,U3417,North,High,2025-06-17,12,COD,item_36,2943.95
ORD105477,P1129,Toys,1679.64,3984.42,3289.97,Completed,U3305,East,Medium,2025-09-14,3,COD,item_88,4701.62
ORD105481,P1660,Furniture,2647.2,258.31,4531.37,Completed,U3436,South,High,2025-04-21,17,Credit Card,item_350,304.81
ORD105494,P1987,Sports,652.46,610.12,4748.96,Completed,U2461,Central,Low,2024-05-18,15,Net Banking,item_347,719.94
ORD105505,P1042,Toys,4796.04,2466.85,2006.07,Completed,U2676,East,Medium,2025-08-06,7,Credit Card,item_35,2910.88
ORD105506,P1141,Clothing,3413.35,2027.24,675.42,Completed,U2894,South,Medium,2024-02-21,11,Net Banking,item_89,2392.14
ORD105520,P1626,Groceries,2544.37,934.3,3328.67,Completed,U2435,Central,Low,2025-03-23,18,Net Banking,item_61,1102.47
ORD105526,P1368,Books,1036.49,2999.17,468.21,Completed,U2885,South,High,2025-02-16,6,COD,item_64,3539.02
ORD105528,P1514,Toys,,1818.35,2670.8,Completed,U3480,North,Medium,2025-06-08,7,UPI,item_204,2145.65
ORD105539,P1599,Sports,1550.16,1975.53,5041.29,Completed,U3099,East,High,2024-09-23,6,Credit Card,item_22,2331.13
ORD105540,P1031,Toys,4525.5,799.62,6286.56,Completed,U3220,North,Low,2025-07-10,20,Debit Card,item_242,943.55
ORD105543,P1607,Groceries,2991.49,523.69,143.34,Completed,U3373,Central,High,2024-01-22,7,Credit Card,item_394,617.95
ORD105544,P1204,Books,554.91,2302.28,2784.79,Completed,U3394,West,Low,2024-04-02,1,UPI,item_240,2716.69
ORD105551,P1583,Toys,703.32,3806.82,1292.17,Completed,U3428,Central,High,2025-01-09,3,Debit Card,item_43,4492.05
ORD105552,P1869,Electronics,3707.66,3849.43,3499.54,Completed,U3158,East,Low,2024-08-13,14,Net Banking,item_184,4542.33
ORD105560,P1889,Groceries,796.97,3466.21,3601.49,Completed,U2593,East,High,2024-08-01,11,UPI,item_234,4090.13
ORD105569,P1839,Furniture,4783.02,3274.12,2458.08,Completed,U3412,South,Medium,2024-07-29,1,Credit Card,item_294,3863.46
ORD105570,P1338,Electronics,1327.13,536.41,2014.57,Completed,U2002,West,Low,2024-02-18,3,Net Banking,item_120,632.96
ORD105587,P1483,Furniture,3058.69,403.35,7685.62,Completed,U2246,Central,Low,2024-01-31,20,Net Banking,item_405,475.95
ORD105597,P1294,Electronics,463.4,486.73,947.79,Completed,U2778,West,Medium,2024-02-14,20,UPI,item_493,574.34
ORD105599,P1013,Groceries,2499.76,2908.04,4590.75,Completed,U3227,Central,Low,2024-08-19,13,Credit Card,item_421,3431.49
ORD105604,P1990,Sports,3120.6,2854.27,2994.33,Completed,U2372,Central,High,2025-05-07,7,COD,item_243,3368.04
ORD105606,P1958,Sports,4554.83,3554.44,3663.4,Completed,U3210,South,Medium,2024-06-04,8,Debit Card,item_469,4194.24
ORD105610,P1742,Books,3707.42,2440.06,6139.64,Completed,U3053,Central,Low,2024-07-30,17,Credit Card,item_33,2879.27
ORD105611,P1094,Electronics,168.87,1908.65,2203.43,Completed,U2230,South,High,2025-02-01,1,UPI,item_379,2252.21
ORD105612,P1355,Books,4827.91,3265.14,4815.56,Completed,U3036,East,Low,2024-01-23,13,Net Banking,item_133,3852.87
ORD105613,P1806,Furniture,802.18,3582.68,968.99,Completed,U2371,North,Low,2025-03-11,5,Credit Card,item_85,4227.56
ORD105614,P1083,Clothing,3730.68,3843.02,716.74,Completed,U3033,North,High,2025-09-10,20,COD,item_229,4534.76
ORD105619,P1767,Toys,1045.27,2726.63,3708.52,Completed,U2585,South,Medium,2024-06-28,3,COD,item_7,3217.42
ORD105620,P1040,Groceries,1192.64,2148.89,4061.73,Completed,U2315,East,Low,2024-06-06,19,Debit Card,item_498,2535.69
ORD105626,P1611,Clothing,3970.4,1802.34,6817.38,Completed,U2033,South,High,2024-02-17,3,Debit Card,item_92,2126.76
ORD105640,P1075,Toys,1146.77,254.5,1779.35,Completed,U2284,West,Medium,2024-07-04,18,Credit Card,item_303,300.31
ORD105650,P1478,Electronics,2964.11,2626.96,6385.84,Completed,U2495,West,Low,2024-05-04,17,COD,item_154,3099.81
ORD105655,P1248,Clothing,1513.4,3137.88,5999.31,Completed,U2898,West,High,2024-12-04,15,Net Banking,item_295,3702.7
ORD105661,P1712,Books,4189.79,2674.53,4807.75,Completed,U2218,North,Medium,2024-05-24,19,UPI,item_199,3155.95
ORD105683,P1644,Books,1710.59,2194.82,3967.71,Completed,U2279,East,Medium,2024-03-25,2,COD,item_345,2589.89
ORD105685,P1358,Toys,4126.14,3135.47,5172.95,Completed,U3289,Central,Medium,2024-09-28,1,UPI,item_24,3699.85
ORD105690,P1375,Clothing,2737.49,3374.6,5944.34,Completed,U2586,North,Low,2024-08-22,1,COD,item_207,3982.03
ORD105693,P1972,Groceries,2539.01,917.01,3723.38,Completed,U3212,North,High,2024-03-22,8,Debit Card,item_250,1082.07
ORD105702,P1266,Groceries,3013.02,199.6,566.38,Completed,U2272,East,Medium,2025-07-09,3,UPI,item_247,235.53
ORD105706,P1894,Books,434.33,268.75,4482.27,Completed,U3110,East,Medium,2024-10-14,16,Credit Card,item_202,317.13
ORD105714,P1885,Furniture,3049.45,1473.49,2153.07,Completed,U3391,East,High,2024-01-31,7,COD,item_173,1738.72
ORD105718,P1554,Toys,3455.91,1743.08,4000.24,Completed,U2615,West,High,2024-01-25,20,COD,item_327,2056.83
ORD105722,P1705,Electronics,105.47,2925.51,3665.01,Completed,U2849,South,High,2024-01-07,19,Net Banking,item_286,3452.1
ORD105726,P1574,Books,1239.29,2532.76,2271.41,Completed,U2234,North,High,2025-08-25,1,Net Banking,item_215,2988.66
ORD105727,P1052,Groceries,4395.75,3903.12,6629.92,Completed,U3304,Central,Low,2024-02-06,19,Credit Card,item_232,4605.68
ORD105730,P1307,Electronics,1590.7,127.99,7371.77,Completed,U3180,South,Low,2024-08-22,1,UPI,item_262,151.03
ORD105731,P1856,Books,3141.51,1759.42,6155.4,Completed,U2391,South,Low,2024-12-19,12,UPI,item_221,2076.12
ORD105733,P1529,Clothing,2766.7,2768.43,2569.36,Completed,U2751,South,Medium,2025-06-21,15,Credit Card,item_152,3266.75
ORD105734,P1957,Books,3932.15,1352.95,2998.79,Completed,U2738,South,High,2025-01-18,11,Credit Card,item_488,1596.48
ORD105745,P1878,Groceries,274.18,2742.77,3646.62,Completed,U2842,North,Low,2024-05-25,1,Debit Card,item_335,3236.47
ORD105746,P1602,Groceries,3501.65,3379.05,457.77,Completed,U2895,West,High,2025-03-26,4,Credit Card,item_368,3987.28
ORD105753,P1207,Groceries,1691.59,2923.74,302.87,Completed,U2883,South,Medium,2025-01-22,1,UPI,item_424,3450.01
ORD105754,P1592,Toys,4241.6,3515.92,5309.19,Completed,U3147,North,High,2024-01-19,2,UPI,item_429,4148.79
ORD105756,P1310,Clothing,,1964.64,5451.28,Completed,U2061,Central,Medium,2024-04-28,19,COD,item_332,2318.28
ORD105766,P1544,Electronics,238.1,365.6,3093.16,Completed,U3135,North,Medium,2024-11-29,19,Credit Card,item_456,431.41
ORD105768,P1516,Books,4610.01,287.82,3129.8,Completed,U3204,Central,Low,2025-02-22,15,Net Banking,item_235,339.63
ORD105777,P1271,Toys,4137.56,3893.1,2474.27,Completed,U3382,East,Medium,2024-03-27,15,Debit Card,item_120,4593.86
ORD105782,P1201,Clothing,4558.63,698.31,6690.63,Completed,U2311,South,Medium,2025-05-30,9,Credit Card,item_394,824.01
ORD105784,P1678,Electronics,2595.21,741.76,5109.98,Completed,U3144,South,Low,2025-06-10,18,COD,item_354,875.28
ORD105786,P1877,Furniture,3575.92,2447.05,4771.5,Completed,U2934,North,Low,2025-06-02,20,Net Banking,item_84,2887.52
ORD105804,P1758,Books,2783.26,1818.34,160.15,Completed,U2606,Central,Medium,2024-05-25,6,UPI,item_481,2145.64
ORD105819,P1267,Toys,2940.11,749.31,7655.0,Completed,U2839,North,Medium,2024-04-07,17,Credit Card,item_148,884.19
ORD105828,P1393,Groceries,,3134.91,535.03,Completed,U2333,East,High,2025-03-31,4,UPI,item_430,3699.19
ORD105833,P1301,Electronics,,883.26,1462.24,Completed,U3409,West,High,2024-04-14,9,Credit Card,item_357,1042.25
ORD105839,P1175,Toys,4922.05,974.59,5651.23,Completed,U3045,West,Low,2025-02-15,15,Debit Card,item_482,1150.02
ORD105866,P1140,Books,408.75,1758.27,3456.86,Completed,U3163,East,Low,2024-11-11,19,Credit Card,item_162,2074.76
ORD105868,P1256,Sports,122.56,2200.39,7494.13,Completed,U3220,West,Medium,2025-05-09,3,Net Banking,item_115,2596.46
ORD105877,P1277,Electronics,2861.55,3182.18,7216.7,Completed,U2108,South,Medium,2024-01-16,5,UPI,item_345,3754.97
ORD105879,P1615,Electronics,4480.28,55.01,2729.1,Completed,U2359,East,Medium,2024-12-23,6,Credit Card,item_333,64.91
ORD105891,P1794,Toys,2570.52,3777.34,5118.47,Completed,U3139,North,High,2025-02-01,19,Net Banking,item_25,4457.26
ORD105893,P1376,Electronics,4453.93,1855.61,2782.56,Completed,U2681,West,High,2024-09-16,3,Debit Card,item_346,2189.62
ORD105896,P1842,Groceries,1209.95,2069.59,1826.37,Completed,U3124,West,Low,2024-10-10,13,Net Banking,item_75,2442.12
ORD105897,P1955,Clothing,2821.63,3906.49,2156.02,Completed,U2419,North,High,2024-03-25,1,COD,item_223,4609.66
ORD105898,P1813,Electronics,623.72,2780.36,3878.43,Completed,U2832,South,Low,2024-08-03,3,Net Banking,item_495,3280.82
ORD105903,P1169,Electronics,1061.0,2882.38,4781.24,Completed,U3358,South,Medium,2025-08-15,8,COD,item_299,3401.21
ORD105906,P1287,Sports,3856.28,1441.77,4677.1,Completed,U3371,North,Medium,2024-09-15,3,Net Banking,item_80,1701.29
ORD105912,P1995,Sports,1449.15,2005.04,1672.61,Completed,U2821,South,Low,2025-06-26,15,UPI,item_158,2365.95
ORD105916,P1297,Books,1693.2,3871.08,4958.47,Completed,U2072,North,Low,2024-01-22,17,UPI,item_68,4567.87
ORD105933,P1502,Books,573.02,3436.31,2989.44,Completed,U2117,Central,High,2025-08-21,17,COD,item_135,4054.85
ORD105938,P1732,Groceries,862.15,2163.67,2529.65,Completed,U2348,East,High,2025-01-21,2,UPI,item_167,2553.13
ORD105939,P1558,Furniture,1497.82,2796.84,2500.47,Completed,U2734,West,Low,2024-03-06,18,Debit Card,item_315,3300.27
ORD105943,P1263,Books,1788.86,2340.56,7078.01,Completed,U3120,East,Medium,2025-08-24,7,COD,item_422,2761.86
ORD105947,P1698,Sports,475.81,3347.47,2151.92,Completed,U2235,South,Medium,2024-01-21,6,COD,item_132,3950.01
ORD105948,P1485,Clothing,4581.78,2646.99,3856.57,Completed,U2250,North,Medium,2025-05-10,17,Net Banking,item_6,3123.45
ORD105949,P1114,Groceries,2232.31,3472.42,7032.06,Completed,U2142,North,Low,2024-11-01,5,Net Banking,item_175,4097.46
ORD105957,P1801,Sports,1298.0,375.37,2237.39,Completed,U3113,North,High,2025-05-04,14,COD,item_448,442.94
ORD105961,P1677,Clothing,256.89,1660.99,2264.09,Completed,U3270,South,Low,2024-04-26,4,COD,item_243,1959.97
ORD105968,P1499,Books,2435.34,1425.27,5071.79,Completed,U3419,Central,High,2025-03-15,15,COD,item_292,1681.82
ORD105969,P1243,Books,2053.21,499.93,4692.46,Completed,U2936,South,Medium,2024-04-22,11,UPI,item_39,589.92
ORD105971,P1456,Electronics,2629.59,3555.85,6784.53,Completed,U2776,Central,High,2025-03-01,17,COD,item_413,4195.9
ORD105973,P1327,Electronics,4863.28,1631.8,5263.67,Completed,U3165,North,Low,2024-02-05,6,Credit Card,item_377,1925.52
ORD105989,P1619,Groceries,1723.29,348.48,707.66,Completed,U2621,Central,High,2025-02-26,1,UPI,item_437,411.21
ORD105993,P1086,Furniture,311.47,2100.2,735.77,Completed,U2104,East,Low,2025-03-27,18,UPI,item_324,2478.24
ORD106001,P1338,Clothing,4897.71,3105.49,1879.48,Completed,U3203,North,Low,2024-07-26,10,Debit Card,item_438,3664.48
ORD106006,P1340,Toys,4715.13,527.57,2491.18,Completed,U2180,East,High,2025-02-20,9,COD,item_102,622.53
ORD106010,P1982,Electronics,2836.73,1703.95,7426.29,Completed,U3237,South,Medium,2025-08-10,7,Net Banking,item_116,2010.66
ORD106013,P1039,Furniture,1051.53,184.96,5264.88,Completed,U2303,South,Low,2024-02-17,5,Net Banking,item_413,218.25
ORD106024,P1584,Clothing,2775.13,1255.34,740.71,Completed,U2530,South,Medium,2025-06-12,20,Debit Card,item_211,1481.3
ORD106026,P1195,Furniture,1887.72,779.15,2213.71,Completed,U2788,East,Medium,2024-12-29,15,COD,item_269,919.4
ORD106027,P1991,Electronics,1683.24,951.98,2398.22,Completed,U2966,Central,Medium,2024-11-18,18,Credit Card,item_102,1123.34
ORD106033,P1278,Sports,4046.43,3897.52,2998.61,Completed,U3345,West,Low,2024-07-22,20,Debit Card,item_9,4599.07
ORD106034,P1919,Toys,4267.52,3606.31,263.94,Completed,U3155,South,Low,2024-08-25,19,Net Banking,item_408,4255.45
ORD106041,P1906,Toys,3183.25,3648.78,6193.61,Completed,U2556,North,Medium,2024-03-25,12,UPI,item_470,4305.56
ORD106053,P1723,Furniture,3994.44,2801.53,5928.84,Completed,U3382,South,High,2024-05-20,20,Debit Card,item_308,3305.81
ORD106055,P1483,Electronics,3238.08,2047.63,4252.4,Completed,U2524,Central,Medium,2024-12-28,12,Debit Card,item_193,2416.2
ORD106059,P1511,Books,264.2,3801.42,6977.91,Completed,U2698,East,High,2025-04-13,19,COD,item_417,4485.68
ORD106066,P1440,Clothing,117.3,123.78,3815.25,Completed,U3107,Central,High,2024-02-20,7,Net Banking,item_373,146.06
ORD106068,P1879,Furniture,2554.8,2481.97,5896.46,Completed,U2898,East,Low,2025-08-25,17,COD,item_280,2928.72
ORD106071,P1885,Groceries,3023.27,2401.47,3059.9,Completed,U3191,North,High,2025-09-26,20,Debit Card,item_201,2833.73
ORD106078,P1291,Sports,,2150.94,7813.52,Completed,U2419,East,Medium,2024-05-05,15,COD,item_212,2538.11
ORD106084,P1258,Groceries,4987.2,1784.35,6144.68,Completed,U2045,Central,Low,2025-05-07,20,COD,item_186,2105.53
ORD106104,P1002,Books,2381.99,2294.47,7814.46,Completed,U3410,East,Medium,2024-01-10,9,Debit Card,item_160,2707.47
ORD106112,P1811,Groceries,586.73,3925.1,3094.81,Completed,U3115,South,Low,2025-03-02,5,UPI,item_17,4631.62
ORD106116,P1048,Toys,1288.41,2494.63,4757.45,Completed,U2353,West,Low,2024-02-24,17,COD,item_167,2943.66
ORD106120,P1985,Groceries,1013.43,2147.39,6774.15,Completed,U2997,South,Low,2024-04-03,1,Credit Card,item_213,2533.92
ORD106125,P1412,Books,,3661.19,3857.83,Completed,U2217,North,Low,2024-03-28,1,Debit Card,item_32,4320.2
ORD106137,P1415,Sports,841.78,2039.38,4014.82,Completed,U2133,North,Low,2025-08-02,2,Debit Card,item_249,2406.47
ORD106138,P1103,Books,2723.02,275.58,3075.42,Completed,U2873,East,High,2024-12-01,9,Credit Card,item_473,325.18
ORD106143,P1412,Groceries,2186.23,1246.95,4278.19,Completed,U2304,West,High,2025-08-16,6,UPI,item_261,1471.4
ORD106149,P1935,Clothing,4468.54,1066.21,6005.42,Completed,U2517,Central,Low,2025-08-08,16,Credit Card,item_154,1258.13
ORD106155,P1045,Books,1401.78,2606.06,2219.45,Completed,U2713,West,High,2024-10-29,16,Credit Card,item_392,3075.15
ORD106160,P1462,Electronics,4356.2,356.38,4266.28,Completed,U3304,East,High,2024-06-03,7,UPI,item_298,420.53
ORD106168,P1625,Toys,734.78,2759.84,3792.57,Completed,U3027,Central,Medium,2025-01-15,4,UPI,item_250,3256.61
ORD106171,P1016,Groceries,308.59,1428.91,1646.54,Completed,U3338,North,Low,2025-09-29,18,UPI,item_446,1686.11
ORD106196,P1551,Electronics,1873.11,2560.1,2445.72,Completed,U2447,North,Low,2024-08-22,3,UPI,item_55,3020.92
ORD106197,P1751,Clothing,3993.53,841.08,4657.64,Completed,U2658,West,Low,2024-10-17,16,Credit Card,item_56,992.47
ORD106198,P1624,Toys,2221.59,3490.01,648.08,Completed,U2098,West,Low,2024-12-16,16,Credit Card,item_226,4118.21
ORD106200,P1621,Groceries,,3819.51,7225.22,Completed,U3254,North,Medium,2025-04-13,2,COD,item_21,4507.02
ORD106201,P1706,Toys,2664.31,828.77,1001.3,Completed,U3039,North,Low,2024-12-12,13,Credit Card,item_464,977.95
ORD106208,P1932,Clothing,292.5,1118.87,1117.06,Completed,U2258,East,High,2024-05-21,19,UPI,item_367,1320.27
ORD106211,P1980,Books,1093.5,2000.42,4970.15,Completed,U3118,South,Medium,2025-08-14,13,UPI,item_261,2360.5
ORD106213,P1379,Groceries,2007.93,534.05,4809.04,Completed,U3101,Central,High,2024-01-28,16,Net Banking,item_443,630.18
ORD106221,P1941,Electronics,4535.6,1818.73,4254.64,Completed,U2726,East,High,2024-12-07,18,UPI,item_94,2146.1
ORD106228,P1161,Toys,1978.12,319.59,5022.19,Completed,U2740,West,Medium,2025-06-26,19,UPI,item_94,377.12
ORD106238,P1060,Groceries,753.91,1888.18,2391.2,Completed,U2057,Central,Medium,2024-03-08,7,Net Banking,item_342,2228.05
ORD106239,P1568,Furniture,1283.67,2967.45,6618.38,Completed,U3133,West,Low,2025-03-16,15,Debit Card,item_332,3501.59
ORD106242,P1422,Furniture,491.59,358.4,2185.4,Completed,U2199,West,High,2025-07-09,2,Credit Card,item_324,422.91
ORD106243,P1095,Clothing,893.04,1343.46,7165.37,Completed,U3346,North,Medium,2025-01-21,10,Debit Card,item_316,1585.28
ORD106249,P1682,Clothing,207.38,3715.85,4088.9,Completed,U3019,Central,Low,2024-10-27,5,Net Banking,item_348,4384.7
ORD106251,P1004,Electronics,1907.61,1171.5,6971.21,Completed,U2742,West,Medium,2025-02-05,14,Debit Card,item_363,1382.37
ORD106252,P1893,Furniture,2938.89,2618.1,7746.45,Completed,U3038,West,Medium,2024-02-28,19,Net Banking,item_164,3089.36
ORD106253,P1857,Toys,4423.65,1860.56,3298.93,Completed,U3235,South,Low,2024-12-16,1,COD,item_47,2195.46
ORD106263,P1307,Furniture,1489.27,1472.79,770.38,Completed,U3095,West,Low,2024-09-08,10,Debit Card,item_40,1737.89
